order_id,order_date,month,customer_id,customer_segment,region,city,category,product,channel,payment_method,quantity,unit_price,discount,sales,profit,shipping_days,returned
ORD105083,2025-06-15,2025-06,CUST2968,Returning Customer,East,Ahmedabad,Electronics,Smartwatch,Website,Debit Card,1,233,0.05,221.35,21.59,5,No
ORD105084,2025-01-12,2025-01,CUST7842,Returning Customer,Central,Delhi,Fashion,Jeans,Website,Credit Card,4,156,0.15,530.4,176.95,7,No
ORD105085,2025-02-22,2025-02,CUST9021,Returning Customer,Central,Pune,Electronics,Laptop,Website,Credit Card,3,1074,0.1,2899.8,418.08,8,No
ORD105086,2025-11-24,2025-11,CUST8663,New Customer,North,Delhi,Home & Kitchen,Bedsheet,Mobile App,COD,3,290,0.25,652.5,99.52,4,No
ORD105087,2025-10-16,2025-10,CUST3495,Premium Customer,Central,Mumbai,Beauty,Face Cream,Website,Debit Card,4,47,0,188,64.24,8,No
ORD105088,2025-02-25,2025-02,CUST7926,New Customer,South,Hyderabad,Home & Kitchen,Bedsheet,Marketplace,UPI,6,47,0.15,239.7,58.85,1,No
ORD105089,2025-03-01,2025-03,CUST7880,New Customer,West,Mumbai,Fashion,Jeans,Marketplace,Debit Card,6,58,0.2,278.4,73.92,2,No
ORD105090,2025-05-29,2025-05,CUST1028,New Customer,West,Chennai,Electronics,Laptop,Marketplace,UPI,4,280,0.1,1008.0,126.18,2,No
ORD105091,2025-03-04,2025-03,CUST5837,Returning Customer,East,Jaipur,Electronics,Headphones,Marketplace,Credit Card,4,323,0.05,1227.4,115.21,2,No
ORD105092,2025-11-28,2025-11,CUST7491,Returning Customer,East,Pune,Grocery,Tea,Marketplace,Debit Card,4,80,0.1,288.0,25.91,8,No
ORD105093,2025-04-03,2025-04,CUST5814,Returning Customer,Central,Chennai,Fashion,Dress,Website,Credit Card,3,123,0,369,106.18,8,No
ORD105094,2025-03-05,2025-03,CUST3470,Premium Customer,East,Delhi,Grocery,Tea,Website,Net Banking,4,15,0.2,48.0,3.25,6,Yes
ORD105095,2025-04-27,2025-04,CUST8247,Returning Customer,North,Ahmedabad,Fashion,T-Shirt,Mobile App,Credit Card,6,97,0.05,552.9,119.43,4,No
ORD105096,2025-10-13,2025-10,CUST7906,Premium Customer,East,Jaipur,Electronics,Smartwatch,Mobile App,Net Banking,4,348,0.05,1322.4,236.21,4,Yes
ORD105097,2025-10-16,2025-10,CUST3797,Returning Customer,North,Mumbai,Electronics,Smartphone,Website,COD,5,353,0.2,1412.0,115.55,2,No
ORD105098,2025-12-16,2025-12,CUST8301,New Customer,North,Kolkata,Fashion,Jacket,Marketplace,UPI,5,81,0.25,303.75,78.29,7,No
ORD105099,2025-05-22,2025-05,CUST6769,Returning Customer,North,Ahmedabad,Books,Biography,Website,Net Banking,1,18,0.05,17.1,4.0,7,No
ORD105100,2025-12-10,2025-12,CUST7159,New Customer,East,Jaipur,Fashion,Jeans,Website,COD,3,61,0.05,173.85,42.92,2,No
ORD105101,2025-01-18,2025-01,CUST7871,Returning Customer,Central,Kolkata,Beauty,Shampoo,Marketplace,COD,4,24,0.25,72.0,22.4,2,No
ORD105102,2025-03-10,2025-03,CUST2888,Premium Customer,Central,Hyderabad,Electronics,Smartwatch,Marketplace,Credit Card,4,1155,0.2,3696.0,648.72,2,No
ORD105103,2025-09-15,2025-09,CUST6949,Returning Customer,West,Kolkata,Home & Kitchen,Lamp,Marketplace,Net Banking,1,51,0.25,38.25,9.59,7,No
ORD105104,2025-03-15,2025-03,CUST1530,New Customer,Central,Delhi,Fashion,Jacket,Website,UPI,6,17,0.2,81.6,24.69,4,No
ORD105105,2025-02-25,2025-02,CUST1719,Returning Customer,East,Jaipur,Books,Biography,Marketplace,Debit Card,1,27,0.2,21.6,4.52,2,Yes
ORD105106,2025-06-09,2025-06,CUST8025,Returning Customer,East,Jaipur,Fashion,Sneakers,Marketplace,Net Banking,4,92,0.2,294.4,68.02,7,No
ORD105107,2025-08-27,2025-08,CUST8616,New Customer,East,Chennai,Sports,Dumbbells,Marketplace,UPI,4,121,0.05,459.8,117.67,3,No
ORD105108,2025-10-05,2025-10,CUST2886,New Customer,North,Ahmedabad,Fashion,Dress,Mobile App,Net Banking,5,117,0.1,526.5,153.65,5,No
ORD105109,2025-06-03,2025-06,CUST1788,Returning Customer,East,Delhi,Home & Kitchen,Storage Box,Marketplace,Net Banking,4,79,0.15,268.6,57.26,1,No
ORD105110,2025-09-03,2025-09,CUST3107,Returning Customer,West,Ahmedabad,Grocery,Cooking Oil,Website,Credit Card,5,28,0.25,105.0,10.69,1,No
ORD105111,2025-12-29,2025-12,CUST8546,New Customer,North,Mumbai,Books,Children Book,Mobile App,COD,3,52,0.2,124.8,15.5,4,No
ORD105112,2025-01-02,2025-01,CUST3743,Returning Customer,Central,Hyderabad,Beauty,Makeup Kit,Mobile App,COD,5,119,0.25,446.25,127.62,6,No
ORD105113,2025-03-20,2025-03,CUST3305,Returning Customer,East,Lucknow,Electronics,Tablet,Mobile App,COD,3,763,0.2,1831.2,285.21,4,No
ORD105114,2025-10-02,2025-10,CUST3006,Returning Customer,North,Chennai,Books,Business Book,Marketplace,COD,4,25,0.05,95.0,22.71,6,No
ORD105115,2025-09-18,2025-09,CUST4546,New Customer,West,Kolkata,Fashion,Jacket,Marketplace,Debit Card,5,147,0.15,624.75,163.13,8,No
ORD105116,2025-07-06,2025-07,CUST9028,Returning Customer,East,Kolkata,Sports,Football,Website,Debit Card,3,99,0.15,252.45,43.78,9,No
ORD105117,2025-04-10,2025-04,CUST8982,Returning Customer,East,Hyderabad,Books,Children Book,Marketplace,Debit Card,5,52,0.05,247.0,35.43,2,No
ORD105118,2025-01-31,2025-01,CUST3045,New Customer,Central,Delhi,Fashion,Jacket,Website,Net Banking,6,83,0.15,423.3,111.83,2,No
ORD105119,2025-04-14,2025-04,CUST8269,Returning Customer,South,Delhi,Fashion,Sneakers,Marketplace,Debit Card,2,96,0.2,153.6,50.41,6,No
ORD105120,2025-09-28,2025-09,CUST7135,Premium Customer,West,Chennai,Fashion,Jacket,Website,UPI,5,91,0.15,386.75,129.55,9,No
ORD105121,2025-07-25,2025-07,CUST1802,New Customer,North,Kolkata,Fashion,T-Shirt,Mobile App,UPI,3,120,0.05,342.0,89.75,2,No
ORD105122,2025-11-21,2025-11,CUST8977,Returning Customer,West,Kolkata,Fashion,T-Shirt,Marketplace,Debit Card,3,171,0.15,436.05,99.0,8,Yes
ORD105123,2025-07-15,2025-07,CUST4769,Returning Customer,South,Delhi,Electronics,Smartphone,Mobile App,Net Banking,2,370,0.2,592.0,104.85,1,No
ORD105124,2025-04-11,2025-04,CUST1375,Returning Customer,Central,Ahmedabad,Sports,Running Shoes,Website,Credit Card,1,205,0.2,164.0,33.51,1,No
ORD105125,2025-10-14,2025-10,CUST7593,Returning Customer,West,Chennai,Beauty,Perfume,Mobile App,Credit Card,5,126,0.1,567.0,213.79,7,No
ORD105126,2025-12-15,2025-12,CUST4528,Returning Customer,West,Chennai,Beauty,Face Cream,Marketplace,Credit Card,4,107,0.2,342.4,118.68,6,No
ORD105127,2025-09-16,2025-09,CUST1863,Returning Customer,East,Kolkata,Electronics,Tablet,Marketplace,Debit Card,1,642,0.05,609.9,60.69,2,No
ORD105128,2025-03-29,2025-03,CUST1870,Returning Customer,South,Mumbai,Electronics,Smartphone,Mobile App,Debit Card,5,1163,0.1,5233.5,921.13,7,No
ORD105129,2025-10-09,2025-10,CUST9739,New Customer,North,Pune,Fashion,Jeans,Website,Credit Card,1,82,0.15,69.7,16.51,5,No
ORD105130,2025-06-28,2025-06,CUST5059,Returning Customer,East,Pune,Fashion,Jeans,Marketplace,Debit Card,4,86,0.05,326.8,84.57,6,No
ORD105131,2025-08-16,2025-08,CUST1351,New Customer,West,Jaipur,Home & Kitchen,Mixer,Mobile App,Net Banking,2,239,0.15,406.3,87.07,6,No
ORD105132,2025-06-14,2025-06,CUST2017,Returning Customer,Central,Delhi,Fashion,T-Shirt,Mobile App,Credit Card,3,130,0.1,351.0,109.76,4,No
ORD105133,2025-01-16,2025-01,CUST3075,New Customer,South,Ahmedabad,Home & Kitchen,Bedsheet,Marketplace,COD,2,321,0.05,609.9,167.7,8,No
ORD105134,2025-07-31,2025-07,CUST9181,Returning Customer,North,Mumbai,Beauty,Shampoo,Mobile App,COD,4,13,0.15,44.2,16.45,3,No
ORD105135,2025-07-04,2025-07,CUST9077,New Customer,West,Hyderabad,Home & Kitchen,Mixer,Mobile App,Debit Card,4,165,0.15,561.0,149.25,6,No
ORD105136,2025-08-07,2025-08,CUST3413,Returning Customer,East,Pune,Fashion,Jacket,Mobile App,UPI,1,82,0.2,65.6,16.85,7,No
ORD105137,2025-02-26,2025-02,CUST9032,New Customer,North,Delhi,Books,Exam Guide,Marketplace,Credit Card,2,40,0.15,68.0,14.09,7,No
ORD105138,2025-04-12,2025-04,CUST6339,Premium Customer,West,Delhi,Home & Kitchen,Bedsheet,Mobile App,UPI,6,174,0.1,939.6,178.22,5,No
ORD105139,2025-05-07,2025-05,CUST5110,New Customer,West,Kolkata,Grocery,Snacks,Website,Net Banking,4,66,0.05,250.8,19.11,3,No
ORD105140,2025-07-15,2025-07,CUST4495,Returning Customer,East,Kolkata,Home & Kitchen,Mixer,Marketplace,Debit Card,4,164,0,656,127.76,6,No
ORD105141,2025-12-08,2025-12,CUST6959,Returning Customer,East,Bengaluru,Fashion,Dress,Mobile App,COD,5,48,0.15,204.0,46.77,3,No
ORD105142,2025-10-26,2025-10,CUST7788,Returning Customer,East,Delhi,Electronics,Laptop,Marketplace,Credit Card,4,749,0.05,2846.2,221.95,1,No
ORD105143,2025-05-15,2025-05,CUST1917,Returning Customer,Central,Kolkata,Fashion,Dress,Marketplace,Net Banking,4,84,0.15,285.6,63.65,4,No
ORD105144,2025-06-04,2025-06,CUST8282,New Customer,Central,Ahmedabad,Sports,Football,Website,UPI,3,75,0.2,180.0,35.54,6,No
ORD105145,2025-09-26,2025-09,CUST3941,New Customer,West,Jaipur,Beauty,Makeup Kit,Marketplace,Net Banking,6,56,0.1,302.4,109.57,5,No
ORD105146,2025-03-13,2025-03,CUST3852,Returning Customer,North,Mumbai,Home & Kitchen,Mixer,Mobile App,COD,6,216,0,1296,255.3,5,No
ORD105147,2025-05-07,2025-05,CUST7406,Returning Customer,South,Jaipur,Home & Kitchen,Lamp,Marketplace,Credit Card,5,35,0.1,157.5,38.08,9,No
ORD105148,2025-08-29,2025-08,CUST7420,Returning Customer,West,Jaipur,Beauty,Serum,Website,UPI,4,127,0.25,381.0,126.69,9,No
ORD105149,2025-03-08,2025-03,CUST4375,New Customer,West,Kolkata,Sports,Yoga Mat,Website,UPI,5,44,0.05,209.0,50.03,5,No
ORD105150,2025-10-15,2025-10,CUST1590,New Customer,Central,Pune,Electronics,Tablet,Website,Credit Card,4,246,0.25,738.0,51.75,4,No
ORD105151,2025-07-02,2025-07,CUST5891,New Customer,South,Chennai,Electronics,Headphones,Marketplace,Debit Card,4,440,0,1760,217.49,8,No
ORD105152,2025-12-11,2025-12,CUST4097,New Customer,Central,Mumbai,Beauty,Serum,Website,Net Banking,3,98,0.2,235.2,59.04,1,No
ORD105153,2025-05-15,2025-05,CUST2630,New Customer,North,Kolkata,Electronics,Headphones,Marketplace,Credit Card,5,1163,0.1,5233.5,908.86,2,No
ORD105154,2025-08-29,2025-08,CUST4765,Returning Customer,North,Bengaluru,Sports,Yoga Mat,Mobile App,Credit Card,6,173,0.05,986.1,212.39,3,No
ORD105155,2025-11-07,2025-11,CUST4182,Returning Customer,East,Bengaluru,Electronics,Smartphone,Website,Debit Card,2,1194,0.05,2268.6,335.35,2,No
ORD105156,2025-03-09,2025-03,CUST4784,New Customer,East,Lucknow,Beauty,Makeup Kit,Mobile App,COD,3,37,0.15,94.35,33.87,3,No
ORD105157,2025-10-21,2025-10,CUST1068,Premium Customer,South,Chennai,Books,Fiction Book,Marketplace,UPI,6,56,0.1,302.4,52.0,6,No
ORD105158,2025-04-21,2025-04,CUST5753,Returning Customer,South,Jaipur,Beauty,Face Cream,Website,Debit Card,3,138,0.1,372.6,124.24,6,No
ORD105159,2025-10-21,2025-10,CUST8266,Returning Customer,Central,Jaipur,Sports,Cricket Bat,Marketplace,UPI,5,241,0.1,1084.5,191.6,3,No
ORD105160,2025-06-20,2025-06,CUST3735,Returning Customer,East,Bengaluru,Fashion,Jeans,Mobile App,UPI,4,102,0,408,108.13,9,Yes
ORD105161,2025-08-06,2025-08,CUST3725,Returning Customer,North,Jaipur,Beauty,Shampoo,Marketplace,UPI,3,30,0,90,27.05,6,No
ORD105162,2025-02-27,2025-02,CUST6148,Returning Customer,South,Mumbai,Fashion,Jacket,Mobile App,Net Banking,3,139,0.15,354.45,75.12,1,Yes
ORD105163,2025-05-12,2025-05,CUST3526,Premium Customer,Central,Bengaluru,Electronics,Smartphone,Marketplace,COD,4,1074,0.15,3651.6,386.21,6,No
ORD105164,2025-07-22,2025-07,CUST9432,Returning Customer,West,Kolkata,Grocery,Snacks,Website,Debit Card,6,65,0.15,331.5,59.6,7,No
ORD105165,2025-05-22,2025-05,CUST9793,Returning Customer,East,Hyderabad,Sports,Yoga Mat,Marketplace,UPI,6,94,0.15,479.4,116.96,5,No
ORD105166,2025-12-10,2025-12,CUST4540,Returning Customer,East,Lucknow,Books,Business Book,Marketplace,Net Banking,4,14,0.25,42.0,9.07,1,No
ORD105167,2025-09-15,2025-09,CUST5886,Returning Customer,South,Jaipur,Grocery,Cooking Oil,Marketplace,Net Banking,6,49,0.1,264.6,45.02,9,Yes
ORD105168,2025-08-09,2025-08,CUST6721,New Customer,South,Bengaluru,Fashion,T-Shirt,Marketplace,COD,5,76,0.05,361.0,117.1,9,No
ORD105169,2025-01-09,2025-01,CUST6995,New Customer,Central,Mumbai,Beauty,Serum,Marketplace,Credit Card,4,30,0.25,90.0,28.67,4,Yes
ORD105170,2025-10-14,2025-10,CUST9473,Returning Customer,Central,Lucknow,Sports,Cricket Bat,Mobile App,COD,6,58,0.1,313.2,71.83,2,No
ORD105171,2025-11-16,2025-11,CUST4069,Premium Customer,Central,Lucknow,Electronics,Laptop,Mobile App,COD,4,110,0.25,330.0,27.42,6,No
ORD105172,2025-06-30,2025-06,CUST8364,Premium Customer,Central,Mumbai,Home & Kitchen,Cookware Set,Marketplace,Credit Card,2,231,0.2,369.6,102.41,4,No
ORD105173,2025-06-07,2025-06,CUST4318,Returning Customer,North,Jaipur,Electronics,Headphones,Marketplace,Net Banking,1,1026,0.25,769.5,119.33,1,No
ORD105174,2025-05-25,2025-05,CUST2184,Premium Customer,North,Delhi,Home & Kitchen,Lamp,Marketplace,UPI,1,55,0.2,44.0,7.27,2,No
ORD105175,2025-03-03,2025-03,CUST8986,Returning Customer,Central,Pune,Home & Kitchen,Storage Box,Mobile App,UPI,6,208,0.2,998.4,269.51,5,No
ORD105176,2025-04-08,2025-04,CUST4425,Returning Customer,Central,Jaipur,Home & Kitchen,Bedsheet,Marketplace,Credit Card,5,339,0,1695,343.71,6,No
ORD105177,2025-01-12,2025-01,CUST1916,Premium Customer,South,Bengaluru,Beauty,Serum,Mobile App,Net Banking,1,125,0.15,106.25,38.58,2,No
ORD105178,2025-12-29,2025-12,CUST1743,Returning Customer,South,Hyderabad,Grocery,Rice Pack,Marketplace,Debit Card,4,61,0.1,219.6,21.86,3,No
ORD105179,2025-02-20,2025-02,CUST3690,New Customer,South,Pune,Grocery,Rice Pack,Mobile App,UPI,4,48,0.2,153.6,27.49,6,No
ORD105180,2025-07-21,2025-07,CUST5655,Premium Customer,North,Lucknow,Electronics,Headphones,Marketplace,COD,3,543,0.1,1466.1,113.8,3,No
ORD105181,2025-05-10,2025-05,CUST8475,Returning Customer,Central,Jaipur,Books,Business Book,Marketplace,Credit Card,6,60,0.1,324.0,42.64,2,No
ORD105182,2025-03-21,2025-03,CUST9547,New Customer,West,Ahmedabad,Fashion,Dress,Mobile App,COD,4,170,0.25,510.0,117.86,8,No
ORD105183,2025-03-19,2025-03,CUST9488,New Customer,East,Chennai,Sports,Yoga Mat,Mobile App,COD,4,97,0.15,329.8,73.76,2,Yes
ORD105184,2025-11-20,2025-11,CUST2606,Premium Customer,East,Delhi,Grocery,Rice Pack,Website,Net Banking,2,47,0.25,70.5,4.22,8,No
ORD105185,2025-12-08,2025-12,CUST5872,New Customer,East,Mumbai,Home & Kitchen,Storage Box,Website,Net Banking,2,122,0.05,231.8,38.17,3,No
ORD105186,2025-11-13,2025-11,CUST9098,New Customer,North,Jaipur,Fashion,Dress,Marketplace,COD,3,34,0.25,76.5,21.84,8,No
ORD105187,2025-08-14,2025-08,CUST3641,New Customer,East,Kolkata,Books,Children Book,Website,Credit Card,5,26,0.1,117.0,19.62,9,No
ORD105188,2025-07-30,2025-07,CUST6726,Premium Customer,South,Ahmedabad,Electronics,Laptop,Mobile App,Debit Card,5,715,0.25,2681.25,257.75,4,No
ORD105189,2025-07-14,2025-07,CUST3500,Returning Customer,West,Lucknow,Fashion,Sneakers,Mobile App,Debit Card,1,100,0.1,90.0,27.83,9,Yes
ORD105190,2025-09-14,2025-09,CUST6859,Returning Customer,Central,Mumbai,Electronics,Tablet,Website,COD,6,301,0.1,1625.4,234.66,5,No
ORD105191,2025-06-19,2025-06,CUST9415,New Customer,South,Hyderabad,Fashion,T-Shirt,Marketplace,Debit Card,4,100,0,400,103.31,3,No
ORD105192,2025-08-13,2025-08,CUST5964,Returning Customer,North,Jaipur,Fashion,Sneakers,Website,Net Banking,2,34,0.25,51.0,14.74,7,No
ORD105193,2025-09-24,2025-09,CUST7873,Returning Customer,East,Ahmedabad,Books,Fiction Book,Website,Debit Card,5,52,0.1,234.0,51.28,1,No
ORD105194,2025-08-06,2025-08,CUST3658,Returning Customer,South,Jaipur,Home & Kitchen,Mixer,Website,Credit Card,6,309,0.2,1483.2,408.51,2,No
ORD105195,2025-01-29,2025-01,CUST5545,New Customer,Central,Delhi,Home & Kitchen,Storage Box,Marketplace,COD,4,256,0.15,870.4,154.79,1,No
ORD105196,2025-11-05,2025-11,CUST5892,New Customer,South,Hyderabad,Electronics,Smartwatch,Marketplace,Credit Card,2,715,0.1,1287.0,202.32,9,No
ORD105197,2025-12-05,2025-12,CUST3760,Returning Customer,Central,Kolkata,Grocery,Rice Pack,Mobile App,COD,3,6,0.05,17.1,1.86,8,No
ORD105198,2025-01-10,2025-01,CUST3918,New Customer,Central,Chennai,Electronics,Headphones,Marketplace,Credit Card,1,554,0.15,470.9,45.96,2,No
ORD105199,2025-06-11,2025-06,CUST2540,Premium Customer,North,Ahmedabad,Grocery,Rice Pack,Marketplace,Debit Card,1,76,0.25,57.0,4.48,4,No
ORD105200,2025-06-30,2025-06,CUST6052,Returning Customer,South,Chennai,Beauty,Makeup Kit,Marketplace,COD,6,16,0.1,86.4,25.68,5,No
ORD105201,2025-08-07,2025-08,CUST6707,Returning Customer,Central,Bengaluru,Fashion,Jacket,Mobile App,COD,4,98,0.05,372.4,115.71,5,No
ORD105202,2025-04-02,2025-04,CUST1009,New Customer,South,Hyderabad,Grocery,Rice Pack,Mobile App,Debit Card,4,73,0.25,219.0,12.58,9,No
ORD105203,2025-11-23,2025-11,CUST1039,Returning Customer,South,Delhi,Fashion,Jeans,Website,Debit Card,3,174,0.05,495.9,164.57,1,No
ORD105204,2025-05-21,2025-05,CUST1442,Returning Customer,North,Lucknow,Home & Kitchen,Bedsheet,Website,COD,1,108,0,108,24.86,5,No
ORD105205,2025-02-13,2025-02,CUST2139,Premium Customer,Central,Chennai,Sports,Football,Marketplace,Net Banking,1,147,0.05,139.65,24.72,3,No
ORD105206,2025-12-19,2025-12,CUST1946,Returning Customer,North,Lucknow,Home & Kitchen,Bedsheet,Website,COD,3,23,0.05,65.55,14.38,2,No
ORD105207,2025-06-23,2025-06,CUST4299,New Customer,East,Delhi,Fashion,Jacket,Website,UPI,4,135,0.2,432.0,141.19,7,No
ORD105208,2025-08-13,2025-08,CUST8216,New Customer,Central,Hyderabad,Electronics,Smartphone,Website,COD,4,197,0.25,591.0,86.2,5,No
ORD105209,2025-08-29,2025-08,CUST7033,Returning Customer,East,Lucknow,Sports,Yoga Mat,Marketplace,UPI,5,194,0.05,921.5,120.56,9,No
ORD105210,2025-10-04,2025-10,CUST3205,Returning Customer,East,Lucknow,Electronics,Smartphone,Marketplace,Debit Card,6,480,0.05,2736.0,376.2,2,No
ORD105211,2025-01-23,2025-01,CUST3544,Premium Customer,Central,Ahmedabad,Grocery,Tea,Mobile App,Credit Card,5,49,0.15,208.25,22.71,8,No
ORD105212,2025-12-03,2025-12,CUST6938,Returning Customer,North,Lucknow,Electronics,Smartwatch,Marketplace,UPI,1,818,0.1,736.2,76.61,4,No
ORD105213,2025-10-13,2025-10,CUST3748,New Customer,Central,Hyderabad,Fashion,Jeans,Website,UPI,1,81,0.15,68.85,16.23,9,No
ORD105214,2025-10-05,2025-10,CUST6644,New Customer,East,Ahmedabad,Grocery,Flour Pack,Mobile App,Debit Card,3,77,0.05,219.45,13.32,4,No
ORD105215,2025-07-02,2025-07,CUST9699,Returning Customer,North,Delhi,Fashion,T-Shirt,Marketplace,Debit Card,1,49,0.1,44.1,11.02,4,No
ORD105216,2025-05-31,2025-05,CUST8760,Premium Customer,East,Jaipur,Sports,Football,Marketplace,Net Banking,1,120,0.05,114.0,20.39,4,No
ORD105217,2025-06-21,2025-06,CUST8709,Returning Customer,Central,Hyderabad,Home & Kitchen,Bedsheet,Mobile App,Debit Card,4,308,0.25,924.0,169.36,2,No
ORD105218,2025-12-16,2025-12,CUST6003,Returning Customer,South,Mumbai,Books,Business Book,Marketplace,UPI,2,35,0.15,59.5,12.17,3,No
ORD105219,2025-12-24,2025-12,CUST7487,New Customer,South,Bengaluru,Fashion,Dress,Website,UPI,1,174,0.25,130.5,40.32,5,No
ORD105220,2025-06-20,2025-06,CUST7530,New Customer,West,Bengaluru,Sports,Cricket Bat,Marketplace,Net Banking,3,158,0.05,450.3,64.97,9,No
ORD105221,2025-02-13,2025-02,CUST2087,Returning Customer,North,Kolkata,Fashion,Sneakers,Mobile App,UPI,2,56,0,112,29.31,6,Yes
ORD105222,2025-04-29,2025-04,CUST9124,Returning Customer,East,Bengaluru,Electronics,Smartphone,Mobile App,Credit Card,2,295,0.2,472.0,46.13,3,No
ORD105223,2025-03-10,2025-03,CUST9942,Premium Customer,South,Lucknow,Sports,Yoga Mat,Website,COD,4,174,0.15,591.6,141.78,5,Yes
ORD105224,2025-06-11,2025-06,CUST8295,Returning Customer,North,Pune,Sports,Dumbbells,Website,Debit Card,3,159,0.1,429.3,72.43,8,No
ORD105225,2025-04-03,2025-04,CUST7994,Returning Customer,Central,Hyderabad,Fashion,Sneakers,Marketplace,UPI,3,81,0.2,194.4,53.39,9,No
ORD105226,2025-03-13,2025-03,CUST6431,Premium Customer,South,Jaipur,Beauty,Shampoo,Mobile App,COD,6,62,0.25,279.0,83.35,7,Yes
ORD105227,2025-09-15,2025-09,CUST8903,New Customer,North,Jaipur,Grocery,Rice Pack,Mobile App,Net Banking,2,80,0.15,136.0,14.43,1,No
ORD105228,2025-06-18,2025-06,CUST3575,New Customer,North,Ahmedabad,Sports,Football,Website,COD,3,237,0.2,568.8,137.01,5,No
ORD105229,2025-02-19,2025-02,CUST8635,Premium Customer,Central,Lucknow,Beauty,Face Cream,Website,COD,4,136,0.1,489.6,141.13,8,No
ORD105230,2025-08-19,2025-08,CUST4819,Returning Customer,East,Mumbai,Grocery,Rice Pack,Marketplace,UPI,4,57,0.15,193.8,21.25,2,No
ORD105231,2025-08-15,2025-08,CUST2920,Premium Customer,North,Kolkata,Grocery,Snacks,Website,COD,3,62,0.05,176.7,27.94,8,No
ORD105232,2025-07-17,2025-07,CUST4698,Premium Customer,South,Hyderabad,Fashion,Dress,Marketplace,COD,4,180,0.1,648.0,189.77,2,No
ORD105233,2025-02-04,2025-02,CUST6791,Returning Customer,South,Pune,Home & Kitchen,Mixer,Mobile App,COD,5,53,0,265,70.19,9,No
ORD105234,2025-03-09,2025-03,CUST4165,Returning Customer,North,Jaipur,Electronics,Headphones,Mobile App,COD,2,932,0,1864,256.81,8,No
ORD105235,2025-09-15,2025-09,CUST8937,Returning Customer,East,Delhi,Beauty,Perfume,Website,COD,2,58,0.2,92.8,24.93,8,No
ORD105236,2025-11-16,2025-11,CUST3877,Returning Customer,South,Chennai,Beauty,Perfume,Marketplace,COD,5,48,0.2,192.0,68.26,5,No
ORD105237,2025-05-15,2025-05,CUST5556,Returning Customer,Central,Bengaluru,Grocery,Rice Pack,Mobile App,Net Banking,2,24,0.15,40.8,2.76,9,No
ORD105238,2025-09-08,2025-09,CUST3840,Returning Customer,North,Jaipur,Books,Fiction Book,Mobile App,Debit Card,3,18,0,54,12.07,8,No
ORD105239,2025-04-17,2025-04,CUST5143,Returning Customer,Central,Mumbai,Books,Biography,Marketplace,Credit Card,6,12,0.1,64.8,9.89,3,No
ORD105240,2025-07-01,2025-07,CUST7047,New Customer,East,Hyderabad,Grocery,Snacks,Website,Credit Card,2,54,0.1,97.2,9.9,6,No
ORD105241,2025-08-11,2025-08,CUST1263,Returning Customer,East,Mumbai,Fashion,Jacket,Mobile App,Credit Card,6,180,0.1,972.0,218.16,7,No
ORD105242,2025-02-25,2025-02,CUST3704,New Customer,Central,Bengaluru,Grocery,Rice Pack,Mobile App,Debit Card,3,26,0.05,74.1,8.41,8,No
ORD105243,2025-09-20,2025-09,CUST7679,Returning Customer,West,Ahmedabad,Home & Kitchen,Storage Box,Marketplace,Net Banking,6,245,0.2,1176.0,275.43,9,No
ORD105244,2025-12-30,2025-12,CUST7186,New Customer,South,Delhi,Sports,Running Shoes,Marketplace,Debit Card,6,36,0.15,183.6,41.44,2,No
ORD105245,2025-09-15,2025-09,CUST5264,Returning Customer,North,Ahmedabad,Grocery,Flour Pack,Website,Debit Card,1,9,0.1,8.1,1.3,8,No
ORD105246,2025-10-09,2025-10,CUST4403,Returning Customer,West,Hyderabad,Fashion,T-Shirt,Mobile App,Debit Card,2,170,0.25,255.0,73.0,5,No
ORD105247,2025-10-13,2025-10,CUST7342,Returning Customer,North,Hyderabad,Beauty,Perfume,Marketplace,Credit Card,1,107,0.25,80.25,29.44,7,No
ORD105248,2025-01-22,2025-01,CUST8645,Premium Customer,East,Mumbai,Home & Kitchen,Bedsheet,Marketplace,UPI,2,276,0,552,108.94,1,No
ORD105249,2025-12-30,2025-12,CUST8992,Premium Customer,West,Jaipur,Home & Kitchen,Mixer,Website,UPI,3,194,0.15,494.7,126.8,7,No
ORD105250,2025-09-10,2025-09,CUST4083,Returning Customer,East,Hyderabad,Sports,Yoga Mat,Marketplace,COD,5,29,0.25,108.75,16.71,7,No
ORD105251,2025-08-13,2025-08,CUST2526,Premium Customer,West,Bengaluru,Home & Kitchen,Lamp,Website,Debit Card,4,322,0.15,1094.8,281.31,6,No
ORD105252,2025-08-17,2025-08,CUST1097,Returning Customer,West,Jaipur,Grocery,Tea,Mobile App,Debit Card,6,49,0.2,235.2,12.12,8,No
ORD105253,2025-02-23,2025-02,CUST7071,Returning Customer,North,Pune,Fashion,Jeans,Website,Net Banking,4,124,0.1,446.4,114.77,7,No
ORD105254,2025-07-21,2025-07,CUST8540,New Customer,West,Kolkata,Books,Fiction Book,Mobile App,Credit Card,2,24,0.1,43.2,5.37,3,No
ORD105255,2025-12-03,2025-12,CUST6391,New Customer,North,Mumbai,Fashion,T-Shirt,Mobile App,UPI,2,178,0.15,302.6,97.12,4,No
ORD105256,2025-08-06,2025-08,CUST7766,Returning Customer,East,Jaipur,Books,Business Book,Website,Net Banking,3,50,0.2,120.0,17.56,6,No
