order_id,order_date,region,state,city,category,sub_category,customer_segment,sales,profit,quantity,discount,shipping_cost
ORD-100707,2023-05-14,East,New York,New York City,Furniture,Chairs,Consumer,2214.84,258.12,7,0,34.19
ORD-100708,2023-07-16,Central,Michigan,Detroit,Office Supplies,Binders,Consumer,692.85,39.28,8,0.25,51.68
ORD-100709,2024-11-26,West,Arizona,Phoenix,Office Supplies,Storage,Corporate,206.83,39.99,2,0,19.77
ORD-100710,2023-09-16,South,Florida,Miami,Furniture,Furnishings,Corporate,2080.53,165.16,8,0.05,61.63
ORD-100711,2023-05-04,East,Massachusetts,Boston,Office Supplies,Appliances,Corporate,222.6,26.88,6,0.05,26.96
ORD-100712,2024-12-03,South,Florida,Miami,Technology,Accessories,Consumer,453.39,21.96,1,0.25,13.34
ORD-100713,2024-02-17,West,Washington,Seattle,Technology,Machines,Corporate,1056.87,111.45,8,0.2,40.45
ORD-100714,2023-11-29,West,Arizona,Phoenix,Technology,Machines,Consumer,156.34,27.73,1,0.1,9.77
ORD-100715,2024-03-12,East,New Jersey,Newark,Office Supplies,Storage,Corporate,499.25,86.2,7,0,19.11
ORD-100716,2023-03-03,West,California,San Francisco,Furniture,Furnishings,Consumer,1444.24,256.75,6,0,22.36
ORD-100717,2024-08-04,East,Pennsylvania,Philadelphia,Furniture,Tables,Consumer,755.83,56.28,4,0.15,11.59
ORD-100718,2023-10-09,Central,Illinois,Chicago,Furniture,Tables,Consumer,794.37,26.1,4,0.2,29.51
ORD-100719,2025-12-15,Central,Illinois,Chicago,Technology,Accessories,Home Office,725.92,58.07,3,0.25,16.18
ORD-100720,2025-05-29,East,New York,New York City,Office Supplies,Paper,Home Office,213.0,29.18,5,0.05,14.36
ORD-100721,2024-07-27,East,Maryland,Baltimore,Office Supplies,Appliances,Consumer,157.34,24.4,2,0,13.43
ORD-100722,2025-11-08,South,Georgia,Atlanta,Office Supplies,Appliances,Consumer,90,0.85,6,0.3,34.78
ORD-100723,2024-07-03,Central,Indiana,Indianapolis,Office Supplies,Binders,Consumer,160.19,16.43,4,0.1,35.88
ORD-100724,2023-11-18,South,Florida,Miami,Office Supplies,Binders,Consumer,145.5,12.0,2,0.15,12.92
ORD-100725,2023-03-26,Central,Indiana,Indianapolis,Office Supplies,Storage,Consumer,270.5,-7.16,8,0.3,38.41
ORD-100726,2024-01-03,Central,Michigan,Detroit,Furniture,Chairs,Consumer,437.98,29.93,2,0.15,15.18
ORD-100727,2023-06-10,South,Texas,Dallas,Technology,Phones,Consumer,115.48,8.37,1,0.2,11.72
ORD-100728,2024-07-16,East,Maryland,Baltimore,Technology,Copiers,Consumer,944.51,147.82,5,0.15,39.91
ORD-100729,2025-04-07,Central,Indiana,Indianapolis,Office Supplies,Binders,Consumer,246.14,28.97,3,0.1,20.33
ORD-100730,2025-08-17,Central,Ohio,Columbus,Technology,Copiers,Home Office,1084.59,39.44,7,0.25,37.55
ORD-100731,2023-03-03,South,Texas,Dallas,Office Supplies,Paper,Consumer,15,0.61,1,0.2,9.43
ORD-100732,2025-04-06,South,Florida,Miami,Office Supplies,Binders,Corporate,65.07,7.9,1,0.05,13.17
ORD-100733,2024-11-07,Central,Missouri,St. Louis,Technology,Machines,Consumer,1693.47,71.99,7,0.3,30.43
ORD-100734,2023-12-18,West,Colorado,Denver,Technology,Phones,Home Office,2189.84,430.97,8,0,20.89
ORD-100735,2025-03-01,South,Texas,Dallas,Technology,Copiers,Corporate,217.26,42.47,2,0,20.04
ORD-100736,2025-04-21,Central,Michigan,Detroit,Technology,Accessories,Corporate,2020.89,434.51,8,0,67.6
ORD-100737,2024-02-27,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Corporate,2001.91,90.84,8,0.15,45.14
ORD-100738,2025-07-28,South,Texas,Dallas,Technology,Accessories,Consumer,2471.08,401.12,7,0.1,60.1
ORD-100739,2025-10-02,Central,Missouri,St. Louis,Office Supplies,Binders,Corporate,82.03,5.99,5,0.2,37.41
ORD-100740,2024-09-01,Central,Indiana,Indianapolis,Technology,Machines,Consumer,105,2.06,7,0.3,47.79
ORD-100741,2023-07-15,Central,Illinois,Chicago,Technology,Accessories,Consumer,987.55,194.34,5,0.1,26.89
ORD-100742,2023-09-06,South,Texas,Houston,Technology,Copiers,Consumer,543.16,54.95,3,0.15,10.44
ORD-100743,2023-02-24,West,Arizona,Phoenix,Furniture,Bookcases,Corporate,673.65,103.62,4,0,14.82
ORD-100744,2025-08-08,Central,Missouri,St. Louis,Technology,Phones,Corporate,923.0,-2.19,4,0.3,33.97
ORD-100745,2023-11-27,East,New York,New York City,Office Supplies,Binders,Consumer,60.49,12.12,2,0,8.16
ORD-100746,2024-07-13,East,New Jersey,Newark,Furniture,Tables,Consumer,158.71,10.28,1,0.1,6.83
ORD-100747,2025-12-06,West,Arizona,Phoenix,Office Supplies,Storage,Consumer,98.19,15.57,1,0.1,9.12
ORD-100748,2024-05-03,East,New York,New York City,Technology,Machines,Consumer,255.46,31.64,1,0.2,11.26
ORD-100749,2023-05-10,East,New York,New York City,Office Supplies,Paper,Corporate,50.27,1.96,1,0.2,10.89
ORD-100750,2024-02-29,Central,Missouri,St. Louis,Technology,Accessories,Consumer,1495.14,98.12,6,0.2,30.89
ORD-100751,2024-10-09,West,Arizona,Phoenix,Technology,Machines,Consumer,758.59,197.0,5,0,26.89
ORD-100752,2025-10-20,West,Colorado,Denver,Office Supplies,Paper,Consumer,74.51,7.33,2,0.2,17.75
ORD-100753,2023-09-30,South,Texas,Dallas,Office Supplies,Storage,Home Office,569.19,-11.72,8,0.3,52.87
ORD-100754,2024-04-21,West,California,San Francisco,Technology,Phones,Consumer,1605.79,274.24,7,0.1,18.44
ORD-100755,2025-02-06,Central,Ohio,Columbus,Technology,Accessories,Consumer,234.57,12.09,1,0.3,8.8
ORD-100756,2024-07-23,South,Texas,Houston,Office Supplies,Appliances,Corporate,611.54,98.22,5,0,38.15
ORD-100757,2024-12-02,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Home Office,330.13,42.83,4,0.1,21.68
ORD-100758,2024-10-20,East,New Jersey,Newark,Office Supplies,Binders,Consumer,120,27.1,8,0,19.92
ORD-100759,2023-10-17,East,Pennsylvania,Philadelphia,Technology,Accessories,Corporate,896.78,11.69,4,0.3,31.21
ORD-100760,2024-05-16,Central,Michigan,Detroit,Office Supplies,Paper,Consumer,634.96,63.16,8,0.1,60.75
ORD-100761,2023-06-13,South,Georgia,Atlanta,Furniture,Tables,Consumer,131.33,17.24,7,0.05,54.38
ORD-100762,2023-02-10,Central,Missouri,St. Louis,Technology,Copiers,Corporate,640.33,109.28,3,0.05,19.24
ORD-100763,2025-07-17,South,Georgia,Atlanta,Office Supplies,Appliances,Consumer,179.5,13.53,3,0.1,27.59
ORD-100764,2025-02-05,Central,Missouri,St. Louis,Furniture,Furnishings,Home Office,697.47,-19.84,6,0.25,40.92
ORD-100765,2023-05-26,Central,Illinois,Chicago,Technology,Machines,Home Office,793.43,120.53,3,0.15,25.28
ORD-100766,2024-12-14,Central,Ohio,Columbus,Office Supplies,Binders,Corporate,706.67,68.41,7,0.1,17.19
ORD-100767,2025-01-10,West,California,San Francisco,Furniture,Furnishings,Home Office,529.14,31.01,3,0.05,25.69
ORD-100768,2025-02-26,Central,Indiana,Indianapolis,Technology,Accessories,Home Office,1152.67,46.4,3,0.25,15.85
ORD-100769,2025-12-27,Central,Indiana,Indianapolis,Furniture,Furnishings,Corporate,559.67,18.63,2,0.2,11.77
ORD-100770,2024-03-05,Central,Ohio,Columbus,Technology,Accessories,Corporate,320.01,59.61,1,0,11.37
ORD-100771,2025-12-11,Central,Ohio,Columbus,Office Supplies,Appliances,Consumer,434.83,-16.79,6,0.3,53.84
ORD-100772,2025-07-11,East,Pennsylvania,Philadelphia,Technology,Phones,Corporate,1119.49,191.39,4,0.15,35.41
ORD-100773,2025-06-21,West,California,San Francisco,Technology,Copiers,Consumer,402.93,63.67,2,0.1,17.42
ORD-100774,2023-07-26,West,California,Los Angeles,Furniture,Chairs,Corporate,269.33,29.36,1,0,12.04
ORD-100775,2025-02-08,South,Georgia,Atlanta,Furniture,Bookcases,Corporate,220.91,7.4,6,0.2,53.52
ORD-100776,2025-03-27,Central,Indiana,Indianapolis,Technology,Copiers,Home Office,809.05,178.9,2,0,17.78
ORD-100777,2023-10-12,West,Colorado,Denver,Technology,Copiers,Home Office,424.98,13.32,4,0.3,29.49
ORD-100778,2023-01-07,South,Texas,Houston,Office Supplies,Storage,Home Office,609.03,-20.69,6,0.3,34.35
ORD-100779,2023-06-16,South,Georgia,Atlanta,Furniture,Chairs,Corporate,289.51,29.39,5,0,40.39
ORD-100780,2024-09-09,Central,Michigan,Detroit,Furniture,Chairs,Consumer,330.36,14.55,4,0.1,32.09
ORD-100781,2023-07-03,West,Arizona,Phoenix,Office Supplies,Binders,Consumer,689.44,96.33,6,0.1,41.97
ORD-100782,2023-09-10,East,Maryland,Baltimore,Office Supplies,Appliances,Consumer,179.97,28.59,6,0.1,46.19
ORD-100783,2023-05-13,South,Georgia,Atlanta,Office Supplies,Appliances,Corporate,518.92,86.24,7,0,20.96
ORD-100784,2024-11-27,East,New York,New York City,Office Supplies,Storage,Consumer,247.59,7.28,6,0.25,14.07
ORD-100785,2023-05-07,East,New Jersey,Newark,Furniture,Bookcases,Corporate,140.15,4.85,3,0.1,9.69
ORD-100786,2025-08-01,South,Texas,Dallas,Furniture,Tables,Consumer,1306.99,145.9,8,0.05,25.17
ORD-100787,2023-03-12,South,Florida,Miami,Office Supplies,Binders,Consumer,384.51,40.71,8,0.15,38.1
ORD-100788,2024-11-13,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Corporate,46.72,8.62,1,0.05,11.59
ORD-100789,2024-09-04,East,New York,New York City,Office Supplies,Appliances,Consumer,1000.68,-16.05,8,0.25,57.7
ORD-100790,2024-08-01,East,Maryland,Baltimore,Furniture,Chairs,Consumer,169.86,5.72,1,0.15,7.65
ORD-100791,2023-10-09,Central,Missouri,St. Louis,Furniture,Tables,Consumer,715.06,108.01,4,0,38.68
ORD-100792,2023-10-30,Central,Missouri,St. Louis,Office Supplies,Paper,Home Office,120.36,11.76,2,0.2,10.51
ORD-100793,2023-04-18,West,Colorado,Denver,Office Supplies,Storage,Corporate,118.81,17.9,3,0,17.83
ORD-100794,2024-09-11,East,New Jersey,Newark,Office Supplies,Binders,Corporate,272.76,27.12,7,0.15,37.31
ORD-100795,2023-01-24,West,California,Los Angeles,Technology,Phones,Consumer,1504.81,14.5,4,0.3,31.87
ORD-100796,2024-01-06,Central,Missouri,St. Louis,Office Supplies,Appliances,Consumer,215.17,36.42,3,0,24.49
ORD-100797,2024-01-14,Central,Illinois,Chicago,Furniture,Furnishings,Consumer,362.98,38.57,2,0,16.39
ORD-100798,2024-01-04,West,Colorado,Denver,Furniture,Bookcases,Consumer,337.51,28.26,3,0.1,11.34
ORD-100799,2024-06-09,West,California,Los Angeles,Technology,Copiers,Consumer,45,9.11,3,0,10.47
ORD-100800,2025-11-29,South,North Carolina,Charlotte,Furniture,Tables,Corporate,1745.53,25.41,6,0.2,35.44
ORD-100801,2023-07-22,West,California,San Francisco,Technology,Accessories,Consumer,1513.75,254.7,4,0.1,18.77
ORD-100802,2025-05-14,West,Colorado,Denver,Furniture,Bookcases,Consumer,433.41,-13.63,3,0.25,29.34
ORD-100803,2025-05-21,East,Maryland,Baltimore,Technology,Phones,Corporate,2034.27,364.74,5,0.1,32.23
ORD-100804,2025-11-13,East,New Jersey,Newark,Technology,Copiers,Home Office,1501.85,29.78,7,0.25,45.08
ORD-100805,2023-06-08,South,Texas,Houston,Office Supplies,Binders,Corporate,782.51,71.86,7,0.2,53.63
ORD-100806,2023-10-27,East,Massachusetts,Boston,Technology,Phones,Consumer,1158.66,119.53,4,0.25,32.92
ORD-100807,2023-09-10,East,Maryland,Baltimore,Office Supplies,Storage,Corporate,738.62,68.06,8,0.15,51.02
ORD-100808,2023-04-09,East,Massachusetts,Boston,Furniture,Tables,Consumer,1622.65,-83.88,7,0.3,28.19
ORD-100809,2025-11-17,East,Pennsylvania,Philadelphia,Technology,Machines,Corporate,2019.55,229.57,5,0.2,21.22
ORD-100810,2025-05-06,Central,Michigan,Detroit,Furniture,Bookcases,Corporate,1159.52,90.72,5,0.15,30.72
ORD-100811,2024-04-13,South,Texas,Houston,Furniture,Furnishings,Corporate,307.57,33.84,2,0.1,10.31
ORD-100812,2023-04-28,West,Washington,Seattle,Office Supplies,Appliances,Corporate,54.31,2.09,1,0.25,13.03
ORD-100813,2023-10-07,Central,Missouri,St. Louis,Office Supplies,Binders,Consumer,460.57,18.76,4,0.25,31.99
ORD-100814,2024-05-15,West,Colorado,Denver,Furniture,Tables,Corporate,371.84,23.89,4,0.05,34.5
ORD-100815,2025-11-18,South,Texas,Houston,Furniture,Furnishings,Consumer,1609.75,160.74,6,0.1,49.73
ORD-100816,2023-08-30,South,Florida,Miami,Furniture,Bookcases,Consumer,163.0,-8.63,1,0.25,8.63
ORD-100817,2025-11-21,West,Arizona,Phoenix,Office Supplies,Appliances,Consumer,41.14,0.81,1,0.2,8.95
ORD-100818,2024-01-17,Central,Ohio,Columbus,Technology,Phones,Consumer,593.24,135.03,4,0,36.16
ORD-100819,2025-04-21,West,Arizona,Phoenix,Technology,Accessories,Corporate,1190.81,137.31,5,0.15,43.73
ORD-100820,2024-07-05,West,Arizona,Phoenix,Office Supplies,Appliances,Consumer,602.75,-13.25,6,0.25,51.11
ORD-100821,2024-02-11,West,California,San Francisco,Furniture,Chairs,Consumer,1203.12,141.32,7,0.05,61.97
ORD-100822,2024-06-28,West,Arizona,Phoenix,Furniture,Furnishings,Corporate,45,1.24,3,0.2,25.89
ORD-100823,2025-03-29,Central,Michigan,Detroit,Technology,Phones,Corporate,899.03,107.6,3,0.1,26.93
ORD-100824,2025-05-29,West,Arizona,Phoenix,Furniture,Bookcases,Consumer,553.26,-27.78,2,0.25,10.13
ORD-100825,2025-11-13,East,Pennsylvania,Philadelphia,Furniture,Chairs,Home Office,509.57,-21.11,4,0.3,33.68
ORD-100826,2025-10-25,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Consumer,96.77,-1.84,3,0.25,30.3
ORD-100827,2023-10-27,Central,Illinois,Chicago,Office Supplies,Paper,Consumer,33.14,3.15,1,0.1,9.48
ORD-100828,2023-05-06,Central,Illinois,Chicago,Furniture,Chairs,Consumer,1312.47,31.56,5,0.2,21.14
ORD-100829,2023-04-08,East,New York,New York City,Technology,Phones,Corporate,1514.18,331.27,6,0,24.6
ORD-100830,2025-10-03,South,Florida,Miami,Furniture,Chairs,Consumer,288.72,25.21,1,0.05,11.69
ORD-100831,2025-01-10,South,Texas,Dallas,Office Supplies,Storage,Consumer,556.3,79.94,7,0,62.95
ORD-100832,2024-01-26,East,New Jersey,Newark,Technology,Phones,Home Office,1499.4,221.58,6,0.15,55.57
ORD-100833,2024-02-18,East,New York,New York City,Technology,Accessories,Consumer,1893.26,247.15,5,0.2,28.2
ORD-100834,2023-08-29,Central,Illinois,Chicago,Furniture,Furnishings,Corporate,74.78,8.33,1,0.05,11.38
ORD-100835,2023-09-22,South,Texas,Houston,Office Supplies,Binders,Corporate,251.61,38.97,4,0,32.02
ORD-100836,2025-02-25,Central,Missouri,St. Louis,Office Supplies,Storage,Consumer,29.07,4.62,1,0.05,10.64
ORD-100837,2023-01-19,Central,Indiana,Indianapolis,Office Supplies,Storage,Consumer,227.52,35.36,4,0,12.28
ORD-100838,2024-05-02,South,Texas,Houston,Office Supplies,Paper,Home Office,460.4,60.7,5,0.05,40.17
ORD-100839,2024-05-24,East,Maryland,Baltimore,Technology,Phones,Corporate,526.89,77.71,6,0.15,31.15
ORD-100840,2024-08-26,South,Texas,Houston,Office Supplies,Binders,Home Office,568.7,33.22,4,0.15,38.2
ORD-100841,2023-08-06,Central,Ohio,Columbus,Office Supplies,Paper,Corporate,216.55,-1.84,4,0.25,17.49
ORD-100842,2025-06-07,South,Texas,Dallas,Furniture,Chairs,Consumer,1917.7,251.03,8,0.05,26.86
ORD-100843,2025-10-01,East,Massachusetts,Boston,Technology,Copiers,Consumer,887.79,107.65,3,0.1,11.01
ORD-100844,2024-05-17,Central,Missouri,St. Louis,Technology,Accessories,Corporate,51.83,11.09,1,0,6.65
ORD-100845,2023-01-28,West,California,San Francisco,Technology,Phones,Consumer,224.38,51.34,1,0,12.23
ORD-100846,2023-06-24,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Corporate,834.38,2.59,5,0.2,21.03
ORD-100847,2024-07-01,West,California,Los Angeles,Technology,Phones,Corporate,30,4.43,2,0.05,11.14
ORD-100848,2024-04-09,Central,Missouri,St. Louis,Technology,Copiers,Corporate,813.26,64.5,4,0.25,31.02
ORD-100849,2023-08-19,Central,Michigan,Detroit,Technology,Accessories,Consumer,577.64,122.72,5,0,44.86
ORD-100850,2023-06-23,West,Colorado,Denver,Technology,Accessories,Consumer,2104.35,439.07,6,0.05,20.31
ORD-100851,2024-09-09,South,Florida,Miami,Technology,Copiers,Home Office,2528.58,634.67,6,0,50.19
ORD-100852,2023-11-01,East,Massachusetts,Boston,Technology,Machines,Consumer,1037.05,197.23,8,0,40.94
ORD-100853,2024-07-24,East,New York,New York City,Furniture,Tables,Consumer,773.74,-32.96,7,0.3,35.78
ORD-100854,2024-11-13,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Corporate,2179.11,129.91,8,0.1,49.53
ORD-100855,2025-05-13,East,New York,New York City,Technology,Copiers,Consumer,131.0,30.18,1,0.05,6.92
ORD-100856,2024-12-16,South,Texas,Dallas,Furniture,Furnishings,Consumer,1857.59,81.67,7,0.1,26.5
ORD-100857,2023-10-10,West,California,San Francisco,Furniture,Chairs,Corporate,514.16,68.34,7,0,44.6
ORD-100858,2023-11-20,West,California,San Francisco,Furniture,Tables,Consumer,582.17,82.22,2,0,19.39
ORD-100859,2023-11-03,East,New Jersey,Newark,Office Supplies,Paper,Corporate,75,1.15,5,0.3,36.83
ORD-100860,2024-08-10,West,California,San Francisco,Technology,Phones,Corporate,768.26,114.07,3,0.05,26.99
ORD-100861,2025-07-19,South,North Carolina,Charlotte,Office Supplies,Storage,Corporate,636.12,118.91,7,0,63.42
ORD-100862,2023-09-14,East,New Jersey,Newark,Office Supplies,Binders,Consumer,159.33,34.02,3,0,19.34
ORD-100863,2024-10-03,Central,Missouri,St. Louis,Technology,Phones,Corporate,1678.09,356.83,7,0,53.66
ORD-100864,2024-11-18,West,California,San Francisco,Furniture,Tables,Corporate,449.19,35.37,2,0.1,18.59
ORD-100865,2024-09-25,East,Maryland,Baltimore,Technology,Phones,Consumer,748.81,-8.15,2,0.3,12.4
ORD-100866,2024-09-24,West,Washington,Seattle,Furniture,Furnishings,Corporate,968.05,-6.96,6,0.25,54.9
ORD-100867,2023-07-19,South,Georgia,Atlanta,Office Supplies,Binders,Corporate,384.14,-0.86,3,0.3,27.39
ORD-100868,2024-08-17,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,Consumer,148.9,23.02,2,0.1,19.3
ORD-100869,2023-10-16,East,Maryland,Baltimore,Office Supplies,Storage,Consumer,141.2,-2.67,3,0.25,24.47
ORD-100870,2025-03-04,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Home Office,749.15,159.14,8,0,24.99
ORD-100871,2024-09-25,West,Arizona,Phoenix,Technology,Machines,Consumer,1358.99,111.17,5,0.2,14.99
ORD-100872,2025-08-01,South,Georgia,Atlanta,Furniture,Furnishings,Corporate,744.5,132.11,3,0,19.75
ORD-100873,2025-01-14,South,Georgia,Atlanta,Furniture,Tables,Consumer,449.31,-36.55,6,0.3,50.77
ORD-100874,2023-03-29,West,California,San Francisco,Office Supplies,Binders,Consumer,207.18,15.81,2,0.15,15.98
ORD-100875,2023-05-30,East,New Jersey,Newark,Furniture,Chairs,Consumer,376.91,-35.87,8,0.3,27.1
ORD-100876,2023-08-10,Central,Missouri,St. Louis,Technology,Machines,Consumer,103.87,14.51,6,0.2,34.42
ORD-100877,2025-09-02,West,Washington,Seattle,Furniture,Chairs,Corporate,1775.0,317.55,8,0,60.36
ORD-100878,2023-05-08,South,Georgia,Atlanta,Furniture,Tables,Consumer,234.35,-11.3,1,0.25,10.95
ORD-100879,2023-06-21,East,New York,New York City,Furniture,Furnishings,Consumer,2107.02,19.1,8,0.15,20.01
ORD-100880,2025-05-27,South,Florida,Miami,Technology,Accessories,Consumer,792.6,22.03,7,0.3,49.25
ORD-100881,2023-11-26,Central,Ohio,Columbus,Office Supplies,Appliances,Home Office,447.47,61.14,4,0.05,38.62
ORD-100882,2024-10-10,West,California,San Francisco,Furniture,Tables,Consumer,1494.25,240.99,6,0,42.31
ORD-100883,2024-06-22,West,Arizona,Phoenix,Technology,Machines,Corporate,830.0,126.84,2,0.1,15.65
ORD-100884,2023-12-07,Central,Michigan,Detroit,Furniture,Tables,Home Office,217.23,7.22,1,0.2,6.61
ORD-100885,2024-09-20,West,Arizona,Phoenix,Office Supplies,Appliances,Consumer,229.33,4.63,6,0.2,21.38
ORD-100886,2025-05-27,South,Texas,Dallas,Office Supplies,Paper,Corporate,705.6,83.65,7,0.15,49.24
ORD-100887,2025-06-14,South,North Carolina,Charlotte,Technology,Phones,Corporate,477.24,12.8,2,0.25,18.5
ORD-100888,2023-07-24,Central,Indiana,Indianapolis,Office Supplies,Binders,Corporate,479.32,45.56,7,0.1,37.78
ORD-100889,2025-02-19,West,California,San Francisco,Furniture,Chairs,Consumer,186.48,-13.39,8,0.25,37.98
ORD-100890,2024-04-03,South,Florida,Miami,Office Supplies,Storage,Consumer,696.23,52.48,7,0.1,60.04
ORD-100891,2023-03-08,West,California,Los Angeles,Technology,Copiers,Home Office,384.45,15.1,6,0.25,54.89
ORD-100892,2024-01-30,Central,Illinois,Chicago,Office Supplies,Appliances,Consumer,999.58,143.72,7,0.05,31.09
ORD-100893,2023-11-21,Central,Michigan,Detroit,Technology,Accessories,Corporate,2196.68,346.77,7,0.15,23.29
ORD-100894,2024-10-22,East,New York,New York City,Technology,Phones,Consumer,234.66,55.29,3,0,20.92
ORD-100895,2023-06-11,Central,Illinois,Chicago,Office Supplies,Paper,Home Office,511.06,51.99,6,0.1,36.49
ORD-100896,2024-05-17,Central,Ohio,Columbus,Office Supplies,Binders,Consumer,338.71,66.88,3,0,21.67
ORD-100897,2023-07-31,West,Arizona,Phoenix,Office Supplies,Binders,Consumer,316.5,58.39,5,0,25.15
ORD-100898,2024-03-01,Central,Illinois,Chicago,Furniture,Chairs,Consumer,1938.5,211.15,8,0,40.51
ORD-100899,2024-10-04,Central,Michigan,Detroit,Technology,Copiers,Consumer,384.36,73.24,3,0,16.7
ORD-100900,2024-12-11,Central,Indiana,Indianapolis,Office Supplies,Binders,Consumer,112.11,17.64,5,0,13.53
ORD-100901,2023-02-17,East,Pennsylvania,Philadelphia,Furniture,Chairs,Home Office,147.35,12.02,1,0.05,9.87
ORD-100902,2023-07-08,South,North Carolina,Charlotte,Office Supplies,Storage,Consumer,698.04,16.5,8,0.25,39.4
ORD-100903,2024-01-31,South,Texas,Dallas,Technology,Copiers,Home Office,82.97,8.08,2,0.15,10.88
ORD-100904,2025-09-26,Central,Missouri,St. Louis,Furniture,Bookcases,Corporate,190.58,-6.45,2,0.25,15.94
ORD-100905,2025-02-04,West,Arizona,Phoenix,Technology,Phones,Home Office,668.98,57.43,5,0.2,16.51
ORD-100906,2024-10-22,Central,Michigan,Detroit,Furniture,Tables,Consumer,822.97,-22.18,6,0.2,27.21
ORD-100907,2023-01-20,South,Texas,Houston,Office Supplies,Storage,Consumer,611.59,1.85,6,0.25,22.91
ORD-100908,2024-03-21,West,Colorado,Denver,Furniture,Chairs,Corporate,731.19,-32.1,7,0.25,31.19
ORD-100909,2024-02-08,West,Arizona,Phoenix,Furniture,Chairs,Home Office,1817.15,24.0,7,0.2,27.08
ORD-100910,2023-02-13,South,Texas,Houston,Office Supplies,Binders,Home Office,458.7,84.06,5,0.05,26.6
ORD-100911,2025-12-28,West,Washington,Seattle,Office Supplies,Binders,Consumer,165.61,11.13,2,0.15,18.55
ORD-100912,2025-03-30,West,Colorado,Denver,Furniture,Furnishings,Corporate,630.75,34.81,7,0.15,37.77
ORD-100913,2023-09-06,South,North Carolina,Charlotte,Technology,Phones,Consumer,467.27,17.7,1,0.25,7.12
ORD-100914,2025-01-25,West,California,Los Angeles,Furniture,Chairs,Consumer,2103.18,239.21,5,0,36.58
ORD-100915,2025-02-16,South,Texas,Dallas,Technology,Machines,Consumer,2105.03,157.5,6,0.25,42.07
ORD-100916,2025-12-04,East,Maryland,Baltimore,Furniture,Furnishings,Home Office,322.15,-27.28,6,0.3,25.08
ORD-100917,2024-08-29,West,Washington,Seattle,Office Supplies,Paper,Corporate,240.84,-11.94,4,0.3,11.37
ORD-100918,2024-03-18,Central,Missouri,St. Louis,Technology,Machines,Consumer,700.02,82.91,4,0.2,19.73
ORD-100919,2025-07-18,East,Maryland,Baltimore,Technology,Accessories,Consumer,720.41,133.42,6,0.1,21.89
ORD-100920,2024-07-23,Central,Michigan,Detroit,Office Supplies,Storage,Home Office,181.68,27.07,2,0.05,9.5
ORD-100921,2023-08-14,East,New York,New York City,Furniture,Tables,Consumer,982.83,3.1,8,0.15,47.82
ORD-100922,2024-12-26,Central,Michigan,Detroit,Technology,Machines,Corporate,642.02,141.07,6,0,29.53
ORD-100923,2023-04-11,Central,Missouri,St. Louis,Technology,Copiers,Consumer,289.8,9.18,3,0.3,11.79
ORD-100924,2023-04-13,East,New York,New York City,Technology,Phones,Consumer,137.21,14.27,1,0.15,10.22
ORD-100925,2024-07-18,East,Maryland,Baltimore,Office Supplies,Appliances,Consumer,155.07,13.5,2,0.15,10.39
ORD-100926,2024-02-21,South,Florida,Miami,Office Supplies,Storage,Corporate,260.91,39.86,2,0.05,17.81
ORD-100927,2025-09-03,South,Texas,Dallas,Technology,Copiers,Corporate,958.72,224.44,3,0.05,23.49
ORD-100928,2025-05-26,South,Texas,Houston,Technology,Copiers,Home Office,1379.19,321.99,3,0,29.86
ORD-100929,2023-01-03,Central,Michigan,Detroit,Furniture,Chairs,Consumer,15,1.08,1,0.1,7.67
ORD-100930,2023-10-28,West,California,Los Angeles,Furniture,Bookcases,Consumer,337.19,17.6,6,0.15,24.65
ORD-100931,2025-07-28,West,Washington,Seattle,Furniture,Bookcases,Home Office,2355.1,243.31,8,0,39.98
ORD-100932,2024-03-27,East,Massachusetts,Boston,Furniture,Chairs,Consumer,1946.15,-41.71,7,0.2,19.87
ORD-100933,2025-02-12,West,Washington,Seattle,Office Supplies,Appliances,Home Office,179.47,8.11,3,0.2,18.26
ORD-100934,2024-07-19,South,Texas,Dallas,Technology,Copiers,Home Office,803.17,71.55,2,0.25,15.93
ORD-100935,2024-12-11,South,Texas,Houston,Technology,Machines,Home Office,457.5,63.43,3,0.15,23.45
ORD-100936,2024-09-13,Central,Ohio,Columbus,Technology,Copiers,Consumer,234.5,32.94,1,0.1,10.65
ORD-100937,2023-04-19,Central,Ohio,Columbus,Technology,Machines,Consumer,282.66,43.3,1,0.15,10.01
ORD-100938,2023-11-14,West,Washington,Seattle,Technology,Accessories,Consumer,480.63,49.12,2,0.15,14.62
ORD-100939,2024-12-27,East,New Jersey,Newark,Furniture,Furnishings,Home Office,708.4,5.74,2,0.15,14.1
ORD-100940,2024-10-22,East,Pennsylvania,Philadelphia,Furniture,Tables,Consumer,165.58,3.3,4,0.15,19.33
ORD-100941,2025-08-02,East,New Jersey,Newark,Furniture,Chairs,Consumer,1117.58,2.41,8,0.2,40.95
ORD-100942,2025-05-11,Central,Missouri,St. Louis,Technology,Phones,Home Office,598.38,148.41,7,0,45.65
